filepath,captions
/root/autodl-tmp/synthetic_visual_negation/positive/206105_img.png,["A restaurant scene with pad thai beside a beer."]
/root/autodl-tmp/synthetic_visual_negation/negative/206105_img.png,"[""A restaurant scene with pad thai, but no beer beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/62193_img.png,["A coffee shop table with a mobile phone beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation/negative/62193_img.png,"[""A coffee shop table with a mobile phone, but no laptop beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/73085_img.png,["A sunny beach with a beach ball beside a beach towel."]
/root/autodl-tmp/synthetic_visual_negation/negative/73085_img.png,"[""A sunny beach with a beach ball, but no beach towel beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/1045_img.png,["An abandoned laboratory with a gas mask or respirator next to a vial of liquid."]
/root/autodl-tmp/synthetic_visual_negation/negative/1045_img.png,"[""An abandoned laboratory with a gas mask or respirator, but no vial of liquid next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/165068_img.png,["A dinner table scene with watercress next to a potato."]
/root/autodl-tmp/synthetic_visual_negation/negative/165068_img.png,"[""A dinner table scene with watercress, but there is no potato next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/152139_img.png,["A computer desk with a hard disk drive beside a computer tower."]
/root/autodl-tmp/synthetic_visual_negation/negative/152139_img.png,"[""A computer desk with a hard disk drive, but no computer tower beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/117164_img.png,["An office scene with a desk next to a computer monitor."]
/root/autodl-tmp/synthetic_visual_negation/negative/117164_img.png,"[""An office scene with a desk, but no computer monitor next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/51331_img.png,["A runway with a DC-6 aircraft beside a pilot."]
/root/autodl-tmp/synthetic_visual_negation/negative/51331_img.png,"[""A runway with a DC-6 aircraft, but no pilot beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/14693_img.png,["A desert landscape with a banded gecko next to a cactus."]
/root/autodl-tmp/synthetic_visual_negation/negative/14693_img.png,"[""A desert landscape with a banded gecko, but there are no cacti beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/81484_img.png,["A busy airline gate with an MD-80 aircraft beside a staircase."]
/root/autodl-tmp/synthetic_visual_negation/negative/81484_img.png,"[""A busy airline gate with an MD-80 aircraft, but no staircase beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/124519_img.png,["A student's desk with a hand calculator next to a textbook."]
/root/autodl-tmp/synthetic_visual_negation/negative/124519_img.png,"[""A student's desk with a hand calculator, but there is no textbook next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/121733_img.png,["A flower shop with a rose next to a sunflower."]
/root/autodl-tmp/synthetic_visual_negation/negative/121733_img.png,"[""A flower shop with a rose, but there is no sunflower next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/94432_img.png,["A playground with a chain-link fence next to a swimming pool."]
/root/autodl-tmp/synthetic_visual_negation/negative/94432_img.png,"[""A playground with a chain-link fence, but no swimming pool next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/31509_img.png,["A science lab with a measuring instrument next to a microscope."]
/root/autodl-tmp/synthetic_visual_negation/negative/31509_img.png,"[""A science lab with a measuring instrument, but without a microscope.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/169604_img.png,["A street with a manse beside a church."]
/root/autodl-tmp/synthetic_visual_negation/negative/169604_img.png,"[""A street with a manse, but no church beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/149791_img.png,["A desk with a Windsor tie beside a pair of cufflinks."]
/root/autodl-tmp/synthetic_visual_negation/negative/149791_img.png,"[""A desk with a Windsor tie, but no pair of cufflinks beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/5294_img.png,["A racetrack scene with a Lamborghini Aventador Coupe 2012 car next to a Ferrari car."]
/root/autodl-tmp/synthetic_visual_negation/negative/5294_img.png,"[""A racetrack scene with a Lamborghini Aventador Coupe 2012 car, but without a Ferrari car.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/190499_img.png,["A dark alley with a French window beside a streetlight."]
/root/autodl-tmp/synthetic_visual_negation/negative/190499_img.png,"[""A dark alley with a French window, but no streetlight beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/236395_img.png,["A grassy meadow with a Welsh Springer Spaniel beside a Frisbee."]
/root/autodl-tmp/synthetic_visual_negation/negative/236395_img.png,"[""A grassy meadow with a Welsh Springer Spaniel, but no Frisbee beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215949_img.png,["An open space with a missile beside a plane."]
/root/autodl-tmp/synthetic_visual_negation/negative/215949_img.png,"[""An open space with a missile, but no plane beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/98140_img.png,["A garden with a rain gauge beside a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/98140_img.png,"[""A garden with a rain gauge, but there is no tree beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/72351_img.png,["A commercial parking lot with a Cadillac Escalade EXT Crew Cab 2007 car beside a van."]
/root/autodl-tmp/synthetic_visual_negation/negative/72351_img.png,"[""A commercial parking lot with a Cadillac Escalade EXT Crew Cab 2007 car, but no van beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/207071_img.png,["A desert landscape showing a mosque next to a camel."]
/root/autodl-tmp/synthetic_visual_negation/negative/207071_img.png,"[""A desert landscape showing a mosque, but without a camel.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/14048_img.png,["A forest scene with a Canada jay next to a mushroom."]
/root/autodl-tmp/synthetic_visual_negation/negative/14048_img.png,"[""A forest scene with a Canada jay, but no mushroom next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/92912_img.png,["A close-up photo of a stove beside a bolt."]
/root/autodl-tmp/synthetic_visual_negation/negative/92912_img.png,"[""A close-up photo of a stove, with no bolt beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/76439_img.png,["A photo of a business lunch beside a laptop."]
/root/autodl-tmp/synthetic_visual_negation/negative/76439_img.png,"[""A photo of a business lunch, but there is no laptop beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/135193_img.png,["An airplane hangar with a Model B200 aircraft beside a Boeing 737."]
/root/autodl-tmp/synthetic_visual_negation/negative/135193_img.png,"[""An airplane hangar with a Model B200 aircraft, but no Boeing 737 beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/123752_img.png,["A plate with crab cakes next to a lemon slice."]
/root/autodl-tmp/synthetic_visual_negation/negative/123752_img.png,"[""A plate with crab cakes, but there is no lemon slice next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/27818_img.png,["A parking lot with a Cadillac CTS-V Sedan 2012 car parked next to a pickup truck."]
/root/autodl-tmp/synthetic_visual_negation/negative/27818_img.png,"[""A parking lot with a Cadillac CTS-V Sedan 2012 car, but no pickup truck parked next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/69158_img.png,["A flower with a monarch butterfly next to a honeybee."]
/root/autodl-tmp/synthetic_visual_negation/negative/69158_img.png,"[""A flower with a monarch butterfly, but no honeybee next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/140637_img.png,["A dog show scene with a Papillon beside a red carpet."]
/root/autodl-tmp/synthetic_visual_negation/negative/140637_img.png,"[""A dog show scene with a Papillon, but there is no red carpet beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/230960_img.png,["A cityscape with a triumphal arch next to a fountain."]
/root/autodl-tmp/synthetic_visual_negation/negative/230960_img.png,"[""A cityscape with a triumphal arch, but no fountain next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/102847_img.png,["A restaurant table with a Dungeness crab beside a lemon wedge."]
/root/autodl-tmp/synthetic_visual_negation/negative/102847_img.png,"[""A restaurant table with a Dungeness crab, but no lemon wedge beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/176692_img.png,["A forest with a bloodhound beside a hunter."]
/root/autodl-tmp/synthetic_visual_negation/negative/176692_img.png,"[""A forest with a bloodhound, but no hunter beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/64421_img.png,["A sandy seafloor with a sea urchin beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation/negative/64421_img.png,"[""A sandy seafloor with a sea urchin, but no starfish beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/230626_img.png,["An airport runway with a 737-900 aircraft beside a luggage cart."]
/root/autodl-tmp/synthetic_visual_negation/negative/230626_img.png,"[""An airport runway with a 737-900 aircraft, but no luggage cart beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/50969_img.png,["A snowy mountain landscape with a Norwegian Elkhound beside a sled."]
/root/autodl-tmp/synthetic_visual_negation/negative/50969_img.png,"[""A snowy mountain landscape with a Norwegian Elkhound, but no sled beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/138050_img.png,["A dense forest with a cougar next to a deer."]
/root/autodl-tmp/synthetic_visual_negation/negative/138050_img.png,"[""A dense forest with a cougar, but no deer next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/90978_img.png,["A woman's vanity with a perfume bottle next to a lipstick."]
/root/autodl-tmp/synthetic_visual_negation/negative/90978_img.png,"[""A woman's vanity with a perfume bottle, but no lipstick next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/27003_img.png,["A sunny porch scene with a Sealyham Terrier beside a planter."]
/root/autodl-tmp/synthetic_visual_negation/negative/27003_img.png,"[""A sunny porch scene with a Sealyham Terrier, but there is no planter beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/238957_img.png,["A breakfast table with french toast beside syrup."]
/root/autodl-tmp/synthetic_visual_negation/negative/238957_img.png,"[""A breakfast table with french toast, but no syrup beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/93465_img.png,["A chef's station with a cleaver next to a cutting board."]
/root/autodl-tmp/synthetic_visual_negation/negative/93465_img.png,"[""A chef's station with a cleaver, but no cutting board next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/216225_img.png,["An airstrip with a DHC-1 aircraft beside a biplane."]
/root/autodl-tmp/synthetic_visual_negation/negative/216225_img.png,"[""An airstrip with a DHC-1 aircraft, but no biplane beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/126645_img.png,["A busy urban street with a tram beside a bus."]
/root/autodl-tmp/synthetic_visual_negation/negative/126645_img.png,"[""A busy urban street with a tram, but no bus beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/59217_img.png,["A TV studio set with a weatherman beside a desk."]
/root/autodl-tmp/synthetic_visual_negation/negative/59217_img.png,"[""A TV studio set with a weatherman, but no desk beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/173647_img.png,["An arctic ice pack with a polar bear next to a penguin."]
/root/autodl-tmp/synthetic_visual_negation/negative/173647_img.png,"[""An arctic ice pack with a polar bear, but without a penguin.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/233669_img.png,["A railroad track view with a freight car next to a passenger train."]
/root/autodl-tmp/synthetic_visual_negation/negative/233669_img.png,"[""A railroad track view with a freight car, but no passenger train next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/2770_img.png,["Overlooking a mountain with a bald eagle beside a drone."]
/root/autodl-tmp/synthetic_visual_negation/negative/2770_img.png,"[""Overlooking a mountain with a bald eagle, but no drone beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/8789_img.png,["A computer room displaying a modem next to a router."]
/root/autodl-tmp/synthetic_visual_negation/negative/8789_img.png,"[""A computer room displaying a modem, without a router next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/134283_img.png,["A World War II battlefield scene with a Garand rifle beside a soldier."]
/root/autodl-tmp/synthetic_visual_negation/negative/134283_img.png,"[""A World War II battlefield scene with a Garand rifle, but no soldier beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/142504_img.png,["A parking lot scene with a school bus beside a car."]
/root/autodl-tmp/synthetic_visual_negation/negative/142504_img.png,"[""A parking lot scene with a school bus, but there is no car beside it.""]"
