filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/100277_img.png,["A bustling fast food restaurant with a hamburger next to a drink."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/162092_img.png,["A park with trees in the background showing a golden retriever next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/74130_img.png,["a photo of the prairie with a western meadowlark beside a prairie coneflower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/7074_img.png,["An old town square with a horse cart next to a street performer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86939_img.png,["A sunlit living room with a plant next to a coffee table."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/60339_img.png,["An office floor with a messenger bag beside a coffee cup."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/223472_img.png,["A vegetable stall displaying a cucumber next to a tomato."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/114906_img.png,["A dimly lit music venue with an upright piano next to a drum set."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55020_img.png,["A front porch scene with a doormat next to a boot."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/116603_img.png,["A photograph of a dwelling beside a garden."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/89100_img.png,["A plate with a Granny Smith apple beside a knife."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/80381_img.png,["A hangar with an E-170 aircraft next to a Boeing 737."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194670_img.png,["A beach scene with a beach ball beside a surfboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/151950_img.png,["A family kitchen with a Crock Pot beside a cutting board."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/176470_img.png,["A garden scene with a cricket insect beside a flower at dusk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/67133_img.png,["A door showing a padlock beside a lockpick."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/60911_img.png,["A zoo setting with a sea lion beside a penguin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/52507_img.png,["A warm cabin with a chimney breast beside a couch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/135660_img.png,["A grassland with a hyena beside a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147150_img.png,["A serene outdoor scene with a patio beside a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/12508_img.png,["A wilderness area with a bald eagle beside a nest."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/194368_img.png,["A soccer player with a soccer ball next to a pair of cleats."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/87444_img.png,["A city street scene with a moving van beside a parked car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/234680_img.png,["A bike shop with a disc brake next to a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/199577_img.png,["A bustling city street with a FIAT 500 Abarth 2012 car next to a bus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147180_img.png,["A dog park with an Ibizan Hound beside a Scottish Terrier."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/157537_img.png,["A grassy field with a wombat next to a bee hive."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/64956_img.png,["A picnic scene with a watermelon beside juice boxes."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/120441_img.png,["A computer desk with a hard disk drive beside a speaker."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231410_img.png,["A photo of an Il-76 aircraft beside a refueling truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/161275_img.png,["A safari scene with binoculars next to a safari hat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/71951_img.png,["A small airstrip with a Beechcraft 1900 aircraft next to a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/75298_img.png,["A parking lot with a repair shop beside a car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37388_img.png,["A kitchen table with bread pudding next to a plate of fruit."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/218780_img.png,["A sandy beach with a Brittany dog next to a ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99042_img.png,["A cave showing a limestone fern beside a stalactite."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/162121_img.png,["A grassland scene with a yurt next to a horse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/117560_img.png,["A small kitchen with a coffeemaker next to a toaster."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/88852_img.png,["A clothes dryer showing a sock next to a shoe."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/34872_img.png,["A cluttered table with a balaclava ski mask next to a pair of ski goggles."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/98768_img.png,["A sports venue with shuffleboard beside a scoreboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231562_img.png,["A group of scouts with a Sea Scout beside a sailboat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/51722_img.png,["An urban park scene with a blue jay next to a squirrel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99947_img.png,["A toolbox with a tap wrench beside a screwdriver."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97903_img.png,["A wooden desk with a fountain pen next to a notebook."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/31194_img.png,["A classroom scene with a pencil sharpener next to a notebook."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/124674_img.png,["A balcony with a waterwheel plant next to a statue."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/104574_img.png,["A hallway locker with a combination lock next to a key lock."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/232098_img.png,["A fruit basket with a Golden Delicious beside a Macintosh apple."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/112908_img.png,["A sunny park with a Gordon Setter next to a man."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/30331_img.png,["A parking lot with a Bentley Continental Flying Spur Sedan 2007 car next to another luxury car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/64101_img.png,["A forest scene with an ant beside a mushroom."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97778_img.png,["A living room with a Groenendael dog next to a toy."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110359_img.png,["A savanna scene with a tiger next to a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55097_img.png,["A Mexican fiesta with a sombrero next to a mariachi."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/189669_img.png,["A sunny beach with a convertible car parked beside a palm tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/189882_img.png,["A music stage with a saxophone next to a microphone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/223924_img.png,["A backyard scene with a hot tub beside a BBQ grill."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/47742_img.png,["A dog show with a Chesapeake Bay Retriever beside a Border Collie."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/110958_img.png,["A romantic city scene with a palace beside a horse-drawn carriage."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/209917_img.png,["An airport tarmac with a DH-82 aircraft beside a helicopter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/122104_img.png,["A hallway with a Japanese Chin beside a vase."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85127_img.png,["A pianist's hand with a Band Aid next to a ring."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/159491_img.png,["An operating room with a colonoscope next to a monitor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/239699_img.png,["A pet store with a pug next to a kitten."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/150468_img.png,["A teenager's messy room with a comic book beside a pillow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55797_img.png,["A tree with a yellow-breasted chat next to a bluejay."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/191633_img.png,["A fruit bowl with a lemon next to a banana."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/214547_img.png,["A grand throne room with a throne next to a scepter."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/158780_img.png,["A gas station scene with a Suzuki Aerio Sedan 2007 car parked beside a gas pump."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13702_img.png,["A park with a Newfoundland dog next to a dachshund."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249212_img.png,["An airport with a 707-320 aircraft next to a 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/220_img.png,["A carpenter's woodshop with a wood chisel beside a vise."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/4404_img.png,["A bakery table with dough beside a rolling pin."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53272_img.png,["A photo of a person wearing a gas mask beside a respirator."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/5080_img.png,["A wildlife enclosure with a black-footed ferret next to a prairie dog."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53714_img.png,["A lush garden with a birdhouse next to a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/171336_img.png,["A riverbank with an otter beside a log."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97561_img.png,["A busy airport with an ATR-42 aircraft beside a 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/49334_img.png,["A bathroom scene showing a toilet seat next to a toilet paper holder."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44458_img.png,["A sunny window with a plant pot next to a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/121101_img.png,["A wood workshop with a Chilean cedar next to a chainsaw."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/97204_img.png,["A carnival with a carousel beside a Ferris wheel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37493_img.png,["A snowy mountain scene with a boarding house beside a ski lift."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/32006_img.png,["A festive holiday scene with a poinsettia beside a Christmas tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/249674_img.png,["A bakery interior with a baguette next to bakers."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/120539_img.png,["A beach with a beach ball beside a towel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53681_img.png,["A breakfast nook with a tea cup next to a plate of biscuits."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/76534_img.png,["A runway with a 777-200 aircraft beside an A321 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/94403_img.png,["A beach scene with a bucket next to a beach ball."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/183155_img.png,["A grey whale swimming beside a small fishing boat in the vast ocean expanse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/207777_img.png,["A table with hot and sour soup beside chopsticks."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/154055_img.png,["A photo of a pagoda beside a lake."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/83197_img.png,["An animal reserve with a tiger beside a deer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/211027_img.png,["A crowded airport scene with a 777-300 aircraft next to an A380 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/219193_img.png,["A fruit stand with a jackfruit next to mangosteen."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/91521_img.png,["A dry desert with a ground squirrel beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70562_img.png,["A parking lot with a NV Passenger Van 2012 next to a pickup truck."]
